,icao,iata,synop,name,state,country,lat,lon,elev,priority,srcid,times,labels
0,,,,220315_181559_001_j01,,,0.51,-82.11,0,green,220315_181559_001_j01,2022-03-15 18:15:00,20220315
1,,,,220315_181600_002_j01,,,0.71,-80.92,0,green,220315_181600_002_j01,2022-03-15 18:16:00,20220315
2,,,,220315_181600_003_j01,,,0.88,-79.93,69,green,220315_181600_003_j01,2022-03-15 18:16:00,20220315
3,,,,220315_181600_004_j01,,,1.03,-79.08,94,green,220315_181600_004_j01,2022-03-15 18:16:00,20220315
4,,,,220315_181600_005_j01,,,1.16,-78.33,851,green,220315_181600_005_j01,2022-03-15 18:16:00,20220315
5,,,,220315_181600_006_j01,,,1.27,-77.66,2054,green,220315_181600_006_j01,2022-03-15 18:16:00,20220315
6,,,,220315_181601_007_j01,,,1.38,-77.05,2536,red,220315_181601_007_j01,2022-03-15 18:16:00,20220315
7,,,,220315_181601_008_j01,,,1.48,-76.49,1725,yellow,220315_181601_008_j01,2022-03-15 18:16:00,20220315
8,,,,220315_181601_009_j01,,,1.58,-75.96,1388,red,220315_181601_009_j01,2022-03-15 18:16:00,20220315
9,,,,220315_181601_010_j01,,,1.67,-75.47,637,red,220315_181601_010_j01,2022-03-15 18:16:00,20220315
10,,,,220315_181601_011_j01,,,1.75,-75.0,424,green,220315_181601_011_j01,2022-03-15 18:16:00,20220315
11,,,,220315_181602_012_j01,,,1.83,-74.54,355,green,220315_181602_012_j01,2022-03-15 18:16:00,20220315
12,,,,220315_181602_013_j01,,,1.92,-74.1,297,green,220315_181602_013_j01,2022-03-15 18:16:00,20220315
13,,,,220315_181602_014_j01,,,1.99,-73.67,283,green,220315_181602_014_j01,2022-03-15 18:16:00,20220315
14,,,,220315_181602_015_j01,,,2.07,-73.24,356,green,220315_181602_015_j01,2022-03-15 18:16:00,20220315
15,,,,220315_181602_016_j01,,,2.15,-72.81,316,green,220315_181602_016_j01,2022-03-15 18:16:00,20220315
16,,,,220315_181603_017_j01,,,2.23,-72.38,311,green,220315_181603_017_j01,2022-03-15 18:16:00,20220315
17,,,,220315_181603_018_j01,,,2.31,-71.95,291,green,220315_181603_018_j01,2022-03-15 18:16:00,20220315
18,,,,220315_181603_019_j01,,,2.39,-71.51,272,green,220315_181603_019_j01,2022-03-15 18:16:00,20220315
19,,,,220315_181603_020_j01,,,2.47,-71.05,236,red,220315_181603_020_j01,2022-03-15 18:16:00,20220315
20,,,,220315_181603_021_j01,,,2.56,-70.58,185,red,220315_181603_021_j01,2022-03-15 18:16:00,20220315
21,,,,220315_181604_022_j01,,,2.65,-70.08,169,red,220315_181604_022_j01,2022-03-15 18:16:00,20220315
22,,,,220315_181604_023_j01,,,2.74,-69.55,149,red,220315_181604_023_j01,2022-03-15 18:16:00,20220315
23,,,,220315_181604_024_j01,,,2.84,-68.98,175,green,220315_181604_024_j01,2022-03-15 18:16:00,20220315
24,,,,220315_181604_025_j01,,,2.94,-68.37,220,green,220315_181604_025_j01,2022-03-15 18:16:00,20220315
25,,,,220315_181604_026_j01,,,3.06,-67.7,173,yellow,220315_181604_026_j01,2022-03-15 18:16:00,20220315
26,,,,220315_181605_027_j01,,,3.18,-66.94,163,red,220315_181605_027_j01,2022-03-15 18:16:00,20220315
27,,,,220315_181605_028_j01,,,3.32,-66.08,509,red,220315_181605_028_j01,2022-03-15 18:16:00,20220315
28,,,,220315_181605_029_j01,,,3.49,-65.08,764,yellow,220315_181605_029_j01,2022-03-15 18:16:00,20220315
29,,,,220315_181605_030_j01,,,3.68,-63.88,659,green,220315_181605_030_j01,2022-03-15 18:16:00,20220315
30,,,,220315_181607_031_j01,,,0.98,-82.21,0,green,220315_181607_031_j01,2022-03-15 18:16:00,20220315
31,,,,220315_181608_032_j01,,,1.18,-81.03,0,green,220315_181608_032_j01,2022-03-15 18:16:00,20220315
32,,,,220315_181608_033_j01,,,1.35,-80.04,0,green,220315_181608_033_j01,2022-03-15 18:16:00,20220315
33,,,,220315_181608_034_j01,,,1.49,-79.19,1,green,220315_181608_034_j01,2022-03-15 18:16:00,20220315
34,,,,220315_181608_035_j01,,,1.62,-78.44,93,green,220315_181608_035_j01,2022-03-15 18:16:00,20220315
35,,,,220315_181608_036_j01,,,1.74,-77.77,662,green,220315_181608_036_j01,2022-03-15 18:16:00,20220315
36,,,,220315_181609_037_j01,,,1.85,-77.16,1394,green,220315_181609_037_j01,2022-03-15 18:16:00,20220315
37,,,,220315_181609_038_j01,,,1.95,-76.6,2831,red,220315_181609_038_j01,2022-03-15 18:16:00,20220315
38,,,,220315_181609_039_j01,,,2.05,-76.07,1902,green,220315_181609_039_j01,2022-03-15 18:16:00,20220315
39,,,,220315_181609_040_j01,,,2.13,-75.57,1484,green,220315_181609_040_j01,2022-03-15 18:16:00,20220315
40,,,,220315_181609_041_j01,,,2.22,-75.1,1071,green,220315_181609_041_j01,2022-03-15 18:16:00,20220315
41,,,,220315_181610_042_j01,,,2.3,-74.65,555,green,220315_181610_042_j01,2022-03-15 18:16:00,20220315
42,,,,220315_181610_043_j01,,,2.39,-74.2,352,green,220315_181610_043_j01,2022-03-15 18:16:00,20220315
43,,,,220315_181610_044_j01,,,2.46,-73.77,574,green,220315_181610_044_j01,2022-03-15 18:16:00,20220315
44,,,,220315_181610_045_j01,,,2.54,-73.34,297,green,220315_181610_045_j01,2022-03-15 18:16:00,20220315
45,,,,220315_181610_046_j01,,,2.62,-72.92,298,green,220315_181610_046_j01,2022-03-15 18:16:00,20220315
46,,,,220315_181611_047_j01,,,2.7,-72.49,297,green,220315_181611_047_j01,2022-03-15 18:16:00,20220315
47,,,,220315_181611_048_j01,,,2.78,-72.05,296,green,220315_181611_048_j01,2022-03-15 18:16:00,20220315
48,,,,220315_181611_049_j01,,,2.86,-71.61,272,green,220315_181611_049_j01,2022-03-15 18:16:00,20220315
49,,,,220315_181611_050_j01,,,2.94,-71.15,221,green,220315_181611_050_j01,2022-03-15 18:16:00,20220315
50,,,,220315_181611_051_j01,,,3.03,-70.68,204,green,220315_181611_051_j01,2022-03-15 18:16:00,20220315
51,,,,220315_181612_052_j01,,,3.12,-70.18,169,yellow,220315_181612_052_j01,2022-03-15 18:16:00,20220315
52,,,,220315_181612_053_j01,,,3.21,-69.65,146,yellow,220315_181612_053_j01,2022-03-15 18:16:00,20220315
53,,,,220315_181612_054_j01,,,3.31,-69.09,125,green,220315_181612_054_j01,2022-03-15 18:16:00,20220315
54,,,,220315_181612_055_j01,,,3.41,-68.47,104,yellow,220315_181612_055_j01,2022-03-15 18:16:00,20220315
55,,,,220315_181612_056_j01,,,3.53,-67.8,162,green,220315_181612_056_j01,2022-03-15 18:16:00,20220315
56,,,,220315_181613_057_j01,,,3.65,-67.04,220,yellow,220315_181613_057_j01,2022-03-15 18:16:00,20220315
57,,,,220315_181613_058_j01,,,3.79,-66.18,777,yellow,220315_181613_058_j01,2022-03-15 18:16:00,20220315
58,,,,220315_181613_059_j01,,,3.95,-65.18,1135,yellow,220315_181613_059_j01,2022-03-15 18:16:00,20220315
59,,,,220315_181613_060_j01,,,4.14,-63.98,944,green,220315_181613_060_j01,2022-03-15 18:16:00,20220315
60,,,,220315_181615_061_j01,,,1.44,-82.32,0,green,220315_181615_061_j01,2022-03-15 18:16:00,20220315
61,,,,220315_181616_062_j01,,,1.64,-81.13,0,green,220315_181616_062_j01,2022-03-15 18:16:00,20220315
62,,,,220315_181616_063_j01,,,1.81,-80.14,0,green,220315_181616_063_j01,2022-03-15 18:16:00,20220315
63,,,,220315_181616_064_j01,,,1.96,-79.29,0,green,220315_181616_064_j01,2022-03-15 18:16:00,20220315
64,,,,220315_181616_065_j01,,,2.09,-78.55,9,green,220315_181616_065_j01,2022-03-15 18:16:00,20220315
65,,,,220315_181616_066_j01,,,2.21,-77.87,121,green,220315_181616_066_j01,2022-03-15 18:16:00,20220315
66,,,,220315_181617_067_j01,,,2.32,-77.26,1338,green,220315_181617_067_j01,2022-03-15 18:16:00,20220315
67,,,,220315_181617_068_j01,,,2.42,-76.7,1932,green,220315_181617_068_j01,2022-03-15 18:16:00,20220315
68,,,,220315_181617_069_j01,,,2.51,-76.18,2731,yellow,220315_181617_069_j01,2022-03-15 18:16:00,20220315
69,,,,220315_181617_070_j01,,,2.6,-75.68,1239,green,220315_181617_070_j01,2022-03-15 18:16:00,20220315
70,,,,220315_181617_071_j01,,,2.69,-75.21,1525,green,220315_181617_071_j01,2022-03-15 18:16:00,20220315
71,,,,220315_181618_072_j01,,,2.77,-74.75,1337,green,220315_181618_072_j01,2022-03-15 18:16:00,20220315
72,,,,220315_181618_073_j01,,,2.86,-74.31,522,green,220315_181618_073_j01,2022-03-15 18:16:00,20220315
73,,,,220315_181618_074_j01,,,2.93,-73.88,1392,yellow,220315_181618_074_j01,2022-03-15 18:16:00,20220315
74,,,,220315_181618_075_j01,,,3.01,-73.45,301,green,220315_181618_075_j01,2022-03-15 18:16:00,20220315
75,,,,220315_181618_076_j01,,,3.09,-73.02,283,green,220315_181618_076_j01,2022-03-15 18:16:00,20220315
76,,,,220315_181619_077_j01,,,3.17,-72.59,263,green,220315_181619_077_j01,2022-03-15 18:16:00,20220315
77,,,,220315_181619_078_j01,,,3.25,-72.16,282,green,220315_181619_078_j01,2022-03-15 18:16:00,20220315
78,,,,220315_181619_079_j01,,,3.33,-71.72,229,green,220315_181619_079_j01,2022-03-15 18:16:00,20220315
79,,,,220315_181619_080_j01,,,3.41,-71.26,216,green,220315_181619_080_j01,2022-03-15 18:16:00,20220315
80,,,,220315_181619_081_j01,,,3.5,-70.78,222,green,220315_181619_081_j01,2022-03-15 18:16:00,20220315
81,,,,220315_181620_082_j01,,,3.58,-70.29,180,green,220315_181620_082_j01,2022-03-15 18:16:00,20220315
82,,,,220315_181620_083_j01,,,3.68,-69.76,113,green,220315_181620_083_j01,2022-03-15 18:16:00,20220315
83,,,,220315_181620_084_j01,,,3.78,-69.19,100,green,220315_181620_084_j01,2022-03-15 18:16:00,20220315
84,,,,220315_181620_085_j01,,,3.88,-68.58,86,green,220315_181620_085_j01,2022-03-15 18:16:00,20220315
85,,,,220315_181620_086_j01,,,3.99,-67.9,94,yellow,220315_181620_086_j01,2022-03-15 18:16:00,20220315
86,,,,220315_181621_087_j01,,,4.12,-67.15,645,green,220315_181621_087_j01,2022-03-15 18:16:00,20220315
87,,,,220315_181621_088_j01,,,4.26,-66.29,1085,green,220315_181621_088_j01,2022-03-15 18:16:00,20220315
88,,,,220315_181621_089_j01,,,4.42,-65.29,1569,green,220315_181621_089_j01,2022-03-15 18:16:00,20220315
89,,,,220315_181621_090_j01,,,4.61,-64.08,1083,green,220315_181621_090_j01,2022-03-15 18:16:00,20220315
90,,,,220315_181623_091_j01,,,1.91,-82.43,0,green,220315_181623_091_j01,2022-03-15 18:16:00,20220315
91,,,,220315_181624_092_j01,,,2.11,-81.24,0,green,220315_181624_092_j01,2022-03-15 18:16:00,20220315
92,,,,220315_181624_093_j01,,,2.28,-80.25,0,green,220315_181624_093_j01,2022-03-15 18:16:00,20220315
93,,,,220315_181624_094_j01,,,2.43,-79.4,0,green,220315_181624_094_j01,2022-03-15 18:16:00,20220315
94,,,,220315_181624_095_j01,,,2.56,-78.65,0,green,220315_181624_095_j01,2022-03-15 18:16:00,20220315
95,,,,220315_181624_096_j01,,,2.68,-77.98,9,green,220315_181624_096_j01,2022-03-15 18:16:00,20220315
96,,,,220315_181625_097_j01,,,2.79,-77.37,304,green,220315_181625_097_j01,2022-03-15 18:16:00,20220315
97,,,,220315_181625_098_j01,,,2.89,-76.81,1557,green,220315_181625_098_j01,2022-03-15 18:16:00,20220315
98,,,,220315_181625_099_j01,,,2.98,-76.28,2206,green,220315_181625_099_j01,2022-03-15 18:16:00,20220315
99,,,,220315_181625_100_j01,,,3.07,-75.79,2765,green,220315_181625_100_j01,2022-03-15 18:16:00,20220315
100,,,,220315_181625_101_j01,,,3.16,-75.31,783,green,220315_181625_101_j01,2022-03-15 18:16:00,20220315
101,,,,220315_181626_102_j01,,,3.24,-74.86,1450,green,220315_181626_102_j01,2022-03-15 18:16:00,20220315
102,,,,220315_181626_103_j01,,,3.33,-74.42,1421,green,220315_181626_103_j01,2022-03-15 18:16:00,20220315
103,,,,220315_181626_104_j01,,,3.41,-73.98,826,green,220315_181626_104_j01,2022-03-15 18:16:00,20220315
104,,,,220315_181626_105_j01,,,3.48,-73.55,311,green,220315_181626_105_j01,2022-03-15 18:16:00,20220315
105,,,,220315_181626_106_j01,,,3.56,-73.13,256,green,220315_181626_106_j01,2022-03-15 18:16:00,20220315
106,,,,220315_181627_107_j01,,,3.64,-72.7,230,green,220315_181627_107_j01,2022-03-15 18:16:00,20220315
107,,,,220315_181627_108_j01,,,3.72,-72.26,198,green,220315_181627_108_j01,2022-03-15 18:16:00,20220315
108,,,,220315_181627_109_j01,,,3.8,-71.82,194,green,220315_181627_109_j01,2022-03-15 18:16:00,20220315
109,,,,220315_181627_110_j01,,,3.88,-71.36,160,green,220315_181627_110_j01,2022-03-15 18:16:00,20220315
110,,,,220315_181627_111_j01,,,3.97,-70.89,155,green,220315_181627_111_j01,2022-03-15 18:16:00,20220315
111,,,,220315_181628_112_j01,,,4.05,-70.39,161,green,220315_181628_112_j01,2022-03-15 18:16:00,20220315
112,,,,220315_181628_113_j01,,,4.15,-69.86,137,green,220315_181628_113_j01,2022-03-15 18:16:00,20220315
113,,,,220315_181628_114_j01,,,4.24,-69.3,118,green,220315_181628_114_j01,2022-03-15 18:16:00,20220315
114,,,,220315_181628_115_j01,,,4.35,-68.68,96,green,220315_181628_115_j01,2022-03-15 18:16:00,20220315
115,,,,220315_181628_116_j01,,,4.46,-68.0,139,green,220315_181628_116_j01,2022-03-15 18:16:00,20220315
116,,,,220315_181629_117_j01,,,4.59,-67.25,1278,yellow,220315_181629_117_j01,2022-03-15 18:16:00,20220315
117,,,,220315_181629_118_j01,,,4.73,-66.39,1214,green,220315_181629_118_j01,2022-03-15 18:16:00,20220315
118,,,,220315_181629_119_j01,,,4.88,-65.39,1378,yellow,220315_181629_119_j01,2022-03-15 18:16:00,20220315
119,,,,220315_181629_120_j01,,,5.07,-64.18,761,green,220315_181629_120_j01,2022-03-15 18:16:00,20220315
120,,,,220315_181631_001_j01,,,2.37,-82.54,0,green,220315_181631_001_j01,2022-03-15 18:16:00,20220315
121,,,,220315_181632_002_j01,,,2.58,-81.35,0,green,220315_181632_002_j01,2022-03-15 18:16:00,20220315
122,,,,220315_181632_003_j01,,,2.75,-80.36,0,green,220315_181632_003_j01,2022-03-15 18:16:00,20220315
123,,,,220315_181632_004_j01,,,2.9,-79.51,0,green,220315_181632_004_j01,2022-03-15 18:16:00,20220315
124,,,,220315_181632_005_j01,,,3.03,-78.76,0,green,220315_181632_005_j01,2022-03-15 18:16:00,20220315
125,,,,220315_181632_006_j01,,,3.15,-78.09,0,green,220315_181632_006_j01,2022-03-15 18:16:00,20220315
126,,,,220315_181633_007_j01,,,3.26,-77.48,41,green,220315_181633_007_j01,2022-03-15 18:16:00,20220315
127,,,,220315_181633_008_j01,,,3.36,-76.92,861,green,220315_181633_008_j01,2022-03-15 18:16:00,20220315
128,,,,220315_181633_009_j01,,,3.45,-76.39,1125,green,220315_181633_009_j01,2022-03-15 18:16:00,20220315
129,,,,220315_181633_010_j01,,,3.54,-75.89,2781,green,220315_181633_010_j01,2022-03-15 18:16:00,20220315
130,,,,220315_181633_011_j01,,,3.63,-75.42,926,green,220315_181633_011_j01,2022-03-15 18:16:00,20220315
131,,,,220315_181634_012_j01,,,3.71,-74.96,617,green,220315_181634_012_j01,2022-03-15 18:16:00,20220315
132,,,,220315_181634_013_j01,,,3.8,-74.52,2474,green,220315_181634_013_j01,2022-03-15 18:16:00,20220315
133,,,,220315_181634_014_j01,,,3.88,-74.09,2720,green,220315_181634_014_j01,2022-03-15 18:16:00,20220315
134,,,,220315_181634_015_j01,,,3.95,-73.66,577,green,220315_181634_015_j01,2022-03-15 18:16:00,20220315
135,,,,220315_181634_016_j01,,,4.03,-73.23,254,green,220315_181634_016_j01,2022-03-15 18:16:00,20220315
136,,,,220315_181635_017_j01,,,4.11,-72.8,220,green,220315_181635_017_j01,2022-03-15 18:16:00,20220315
137,,,,220315_181635_018_j01,,,4.19,-72.37,179,green,220315_181635_018_j01,2022-03-15 18:16:00,20220315
138,,,,220315_181635_019_j01,,,4.27,-71.93,160,green,220315_181635_019_j01,2022-03-15 18:16:00,20220315
139,,,,220315_181635_020_j01,,,4.35,-71.47,155,green,220315_181635_020_j01,2022-03-15 18:16:00,20220315
140,,,,220315_181635_021_j01,,,4.44,-70.99,162,green,220315_181635_021_j01,2022-03-15 18:16:00,20220315
141,,,,220315_181636_022_j01,,,4.52,-70.49,146,green,220315_181636_022_j01,2022-03-15 18:16:00,20220315
142,,,,220315_181636_023_j01,,,4.62,-69.97,128,green,220315_181636_023_j01,2022-03-15 18:16:00,20220315
143,,,,220315_181636_024_j01,,,4.71,-69.4,111,green,220315_181636_024_j01,2022-03-15 18:16:00,20220315
144,,,,220315_181636_025_j01,,,4.82,-68.78,89,green,220315_181636_025_j01,2022-03-15 18:16:00,20220315
145,,,,220315_181636_026_j01,,,4.93,-68.11,82,yellow,220315_181636_026_j01,2022-03-15 18:16:00,20220315
146,,,,220315_181637_027_j01,,,5.05,-67.35,1302,yellow,220315_181637_027_j01,2022-03-15 18:16:00,20220315
147,,,,220315_181637_028_j01,,,5.19,-66.49,1414,green,220315_181637_028_j01,2022-03-15 18:16:00,20220315
148,,,,220315_181637_029_j01,,,5.35,-65.49,1415,green,220315_181637_029_j01,2022-03-15 18:16:00,20220315
149,,,,220315_181637_030_j01,,,5.53,-64.28,639,yellow,220315_181637_030_j01,2022-03-15 18:16:00,20220315
150,,,,220315_181639_031_j01,,,2.83,-82.64,0,green,220315_181639_031_j01,2022-03-15 18:16:00,20220315
151,,,,220315_181640_032_j01,,,3.04,-81.46,0,green,220315_181640_032_j01,2022-03-15 18:16:00,20220315
152,,,,220315_181640_033_j01,,,3.21,-80.47,0,green,220315_181640_033_j01,2022-03-15 18:16:00,20220315
153,,,,220315_181640_034_j01,,,3.36,-79.62,0,green,220315_181640_034_j01,2022-03-15 18:16:00,20220315
154,,,,220315_181640_035_j01,,,3.5,-78.87,0,green,220315_181640_035_j01,2022-03-15 18:16:00,20220315
155,,,,220315_181640_036_j01,,,3.62,-78.2,0,green,220315_181640_036_j01,2022-03-15 18:16:00,20220315
156,,,,220315_181641_037_j01,,,3.73,-77.59,0,green,220315_181641_037_j01,2022-03-15 18:16:00,20220315
157,,,,220315_181641_038_j01,,,3.83,-77.02,144,green,220315_181641_038_j01,2022-03-15 18:16:00,20220315
158,,,,220315_181641_039_j01,,,3.92,-76.5,1132,yellow,220315_181641_039_j01,2022-03-15 18:16:00,20220315
159,,,,220315_181641_040_j01,,,4.01,-76.0,2146,green,220315_181641_040_j01,2022-03-15 18:16:00,20220315
160,,,,220315_181641_041_j01,,,4.1,-75.53,2521,green,220315_181641_041_j01,2022-03-15 18:16:00,20220315
161,,,,220315_181642_042_j01,,,4.18,-75.07,618,green,220315_181642_042_j01,2022-03-15 18:16:00,20220315
162,,,,220315_181642_043_j01,,,4.27,-74.63,786,green,220315_181642_043_j01,2022-03-15 18:16:00,20220315
163,,,,220315_181642_044_j01,,,4.35,-74.19,2905,green,220315_181642_044_j01,2022-03-15 18:16:00,20220315
164,,,,220315_181642_045_j01,,,4.42,-73.77,2328,green,220315_181642_045_j01,2022-03-15 18:16:00,20220315
165,,,,220315_181642_046_j01,,,4.5,-73.34,847,green,220315_181642_046_j01,2022-03-15 18:16:00,20220315
166,,,,220315_181643_047_j01,,,4.58,-72.91,284,green,220315_181643_047_j01,2022-03-15 18:16:00,20220315
167,,,,220315_181643_048_j01,,,4.66,-72.47,199,green,220315_181643_048_j01,2022-03-15 18:16:00,20220315
168,,,,220315_181643_049_j01,,,4.74,-72.03,150,green,220315_181643_049_j01,2022-03-15 18:16:00,20220315
169,,,,220315_181643_050_j01,,,4.82,-71.57,143,green,220315_181643_050_j01,2022-03-15 18:16:00,20220315
170,,,,220315_181643_051_j01,,,4.91,-71.1,130,green,220315_181643_051_j01,2022-03-15 18:16:00,20220315
171,,,,220315_181644_052_j01,,,4.99,-70.6,126,green,220315_181644_052_j01,2022-03-15 18:16:00,20220315
172,,,,220315_181644_053_j01,,,5.09,-70.07,116,green,220315_181644_053_j01,2022-03-15 18:16:00,20220315
173,,,,220315_181644_054_j01,,,5.18,-69.5,97,green,220315_181644_054_j01,2022-03-15 18:16:00,20220315
174,,,,220315_181644_055_j01,,,5.29,-68.89,86,green,220315_181644_055_j01,2022-03-15 18:16:00,20220315
175,,,,220315_181644_056_j01,,,5.4,-68.21,74,yellow,220315_181644_056_j01,2022-03-15 18:16:00,20220315
176,,,,220315_181645_057_j01,,,5.52,-67.45,691,yellow,220315_181645_057_j01,2022-03-15 18:16:00,20220315
177,,,,220315_181645_058_j01,,,5.66,-66.59,1609,green,220315_181645_058_j01,2022-03-15 18:16:00,20220315
178,,,,220315_181645_059_j01,,,5.82,-65.59,1678,green,220315_181645_059_j01,2022-03-15 18:16:00,20220315
179,,,,220315_181645_060_j01,,,6.0,-64.38,612,yellow,220315_181645_060_j01,2022-03-15 18:16:00,20220315
180,,,,220315_181647_061_j01,,,3.3,-82.75,0,green,220315_181647_061_j01,2022-03-15 18:16:00,20220315
181,,,,220315_181648_062_j01,,,3.51,-81.56,0,green,220315_181648_062_j01,2022-03-15 18:16:00,20220315
182,,,,220315_181648_063_j01,,,3.68,-80.58,0,green,220315_181648_063_j01,2022-03-15 18:16:00,20220315
183,,,,220315_181648_064_j01,,,3.83,-79.72,0,green,220315_181648_064_j01,2022-03-15 18:16:00,20220315
184,,,,220315_181648_065_j01,,,3.96,-78.98,0,green,220315_181648_065_j01,2022-03-15 18:16:00,20220315
185,,,,220315_181648_066_j01,,,4.08,-78.3,0,green,220315_181648_066_j01,2022-03-15 18:16:00,20220315
186,,,,220315_181649_067_j01,,,4.19,-77.69,0,red,220315_181649_067_j01,2022-03-15 18:16:00,20220315
187,,,,220315_181649_068_j01,,,4.3,-77.13,32,red,220315_181649_068_j01,2022-03-15 18:16:00,20220315
188,,,,220315_181649_069_j01,,,4.39,-76.6,735,green,220315_181649_069_j01,2022-03-15 18:16:00,20220315
189,,,,220315_181649_070_j01,,,4.48,-76.11,1345,green,220315_181649_070_j01,2022-03-15 18:16:00,20220315
190,,,,220315_181649_071_j01,,,4.57,-75.63,2016,green,220315_181649_071_j01,2022-03-15 18:16:00,20220315
191,,,,220315_181650_072_j01,,,4.65,-75.18,2354,green,220315_181650_072_j01,2022-03-15 18:16:00,20220315
192,,,,220315_181650_073_j01,,,4.74,-74.73,690,green,220315_181650_073_j01,2022-03-15 18:16:00,20220315
193,,,,220315_181650_074_j01,,,4.82,-74.3,2148,green,220315_181650_074_j01,2022-03-15 18:16:00,20220315
194,,,,220315_181650_075_j01,,,4.89,-73.87,2753,green,220315_181650_075_j01,2022-03-15 18:16:00,20220315
195,,,,220315_181650_076_j01,,,4.97,-73.44,2102,green,220315_181650_076_j01,2022-03-15 18:16:00,20220315
196,,,,220315_181651_077_j01,,,5.05,-73.01,1332,green,220315_181651_077_j01,2022-03-15 18:16:00,20220315
197,,,,220315_181651_078_j01,,,5.13,-72.58,514,yellow,220315_181651_078_j01,2022-03-15 18:16:00,20220315
198,,,,220315_181651_079_j01,,,5.21,-72.14,212,green,220315_181651_079_j01,2022-03-15 18:16:00,20220315
199,,,,220315_181651_080_j01,,,5.29,-71.68,160,green,220315_181651_080_j01,2022-03-15 18:16:00,20220315
200,,,,220315_181651_081_j01,,,5.38,-71.2,131,green,220315_181651_081_j01,2022-03-15 18:16:00,20220315
201,,,,220315_181652_082_j01,,,5.46,-70.7,112,yellow,220315_181652_082_j01,2022-03-15 18:16:00,20220315
202,,,,220315_181652_083_j01,,,5.56,-70.17,104,green,220315_181652_083_j01,2022-03-15 18:16:00,20220315
203,,,,220315_181652_084_j01,,,5.65,-69.61,102,green,220315_181652_084_j01,2022-03-15 18:16:00,20220315
204,,,,220315_181652_085_j01,,,5.76,-68.99,82,green,220315_181652_085_j01,2022-03-15 18:16:00,20220315
205,,,,220315_181652_086_j01,,,5.87,-68.31,60,green,220315_181652_086_j01,2022-03-15 18:16:00,20220315
206,,,,220315_181653_087_j01,,,5.99,-67.55,214,yellow,220315_181653_087_j01,2022-03-15 18:16:00,20220315
207,,,,220315_181653_088_j01,,,6.13,-66.69,1191,green,220315_181653_088_j01,2022-03-15 18:16:00,20220315
208,,,,220315_181653_089_j01,,,6.28,-65.69,1276,green,220315_181653_089_j01,2022-03-15 18:16:00,20220315
209,,,,220315_181653_090_j01,,,6.46,-64.48,537,yellow,220315_181653_090_j01,2022-03-15 18:16:00,20220315
210,,,,220315_181655_091_j01,,,3.76,-82.86,0,green,220315_181655_091_j01,2022-03-15 18:16:00,20220315
211,,,,220315_181656_092_j01,,,3.97,-81.67,0,green,220315_181656_092_j01,2022-03-15 18:16:00,20220315
212,,,,220315_181656_093_j01,,,4.15,-80.68,0,green,220315_181656_093_j01,2022-03-15 18:16:00,20220315
213,,,,220315_181656_094_j01,,,4.3,-79.83,0,green,220315_181656_094_j01,2022-03-15 18:16:00,20220315
214,,,,220315_181656_095_j01,,,4.43,-79.08,0,green,220315_181656_095_j01,2022-03-15 18:16:00,20220315
215,,,,220315_181656_096_j01,,,4.55,-78.41,0,green,220315_181656_096_j01,2022-03-15 18:16:00,20220315
216,,,,220315_181657_097_j01,,,4.66,-77.8,0,red,220315_181657_097_j01,2022-03-15 18:16:00,20220315
217,,,,220315_181657_098_j01,,,4.77,-77.24,31,red,220315_181657_098_j01,2022-03-15 18:16:00,20220315
218,,,,220315_181657_099_j01,,,4.86,-76.71,269,yellow,220315_181657_099_j01,2022-03-15 18:16:00,20220315
219,,,,220315_181657_100_j01,,,4.95,-76.21,2007,green,220315_181657_100_j01,2022-03-15 18:16:00,20220315
220,,,,220315_181657_101_j01,,,5.04,-75.74,1343,green,220315_181657_101_j01,2022-03-15 18:16:00,20220315
221,,,,220315_181658_102_j01,,,5.12,-75.28,2561,green,220315_181658_102_j01,2022-03-15 18:16:00,20220315
222,,,,220315_181658_103_j01,,,5.21,-74.84,586,green,220315_181658_103_j01,2022-03-15 18:16:00,20220315
223,,,,220315_181658_104_j01,,,5.29,-74.41,1139,green,220315_181658_104_j01,2022-03-15 18:16:00,20220315
224,,,,220315_181658_105_j01,,,5.37,-73.98,2349,yellow,220315_181658_105_j01,2022-03-15 18:16:00,20220315
225,,,,220315_181658_106_j01,,,5.44,-73.55,2718,green,220315_181658_106_j01,2022-03-15 18:16:00,20220315
226,,,,220315_181659_107_j01,,,5.52,-73.12,2828,green,220315_181659_107_j01,2022-03-15 18:16:00,20220315
227,,,,220315_181659_108_j01,,,5.6,-72.69,2572,green,220315_181659_108_j01,2022-03-15 18:16:00,20220315
228,,,,220315_181659_109_j01,,,5.68,-72.24,892,green,220315_181659_109_j01,2022-03-15 18:16:00,20220315
229,,,,220315_181659_110_j01,,,5.76,-71.78,239,green,220315_181659_110_j01,2022-03-15 18:16:00,20220315
230,,,,220315_181659_111_j01,,,5.85,-71.31,144,green,220315_181659_111_j01,2022-03-15 18:16:00,20220315
231,,,,220315_181700_112_j01,,,5.93,-70.81,118,yellow,220315_181700_112_j01,2022-03-15 18:17:00,20220315
232,,,,220315_181700_113_j01,,,6.03,-70.28,94,green,220315_181700_113_j01,2022-03-15 18:17:00,20220315
233,,,,220315_181700_114_j01,,,6.12,-69.71,88,green,220315_181700_114_j01,2022-03-15 18:17:00,20220315
