,icao,iata,synop,name,state,country,lat,lon,elev,priority,srcid,times,labels
4603,,,,220316_063618_044_j01,,,69.97,-50.83,142,green,220316_063618_044_j01,2022-03-16 06:36:00,20220316
4604,,,,220316_063618_045_j01,,,70.16,-51.99,533,green,220316_063618_045_j01,2022-03-16 06:36:00,20220316
4605,,,,220316_063618_046_j01,,,70.35,-53.17,490,green,220316_063618_046_j01,2022-03-16 06:36:00,20220316
4606,,,,220316_063619_047_j01,,,70.53,-54.37,281,green,220316_063619_047_j01,2022-03-16 06:36:00,20220316
4607,,,,220316_063619_048_j01,,,70.7,-55.6,0,yellow,220316_063619_048_j01,2022-03-16 06:36:00,20220316
4608,,,,220316_063619_049_j01,,,70.87,-56.89,0,yellow,220316_063619_049_j01,2022-03-16 06:36:00,20220316
4609,,,,220316_063619_050_j01,,,71.03,-58.23,0,yellow,220316_063619_050_j01,2022-03-16 06:36:00,20220316
4610,,,,220316_063619_051_j01,,,71.19,-59.65,0,yellow,220316_063619_051_j01,2022-03-16 06:36:00,20220316
4611,,,,220316_063620_052_j01,,,71.35,-61.16,0,green,220316_063620_052_j01,2022-03-16 06:36:00,20220316
4612,,,,220316_063620_053_j01,,,71.5,-62.79,0,green,220316_063620_053_j01,2022-03-16 06:36:00,20220316
4613,,,,220316_063620_054_j01,,,71.65,-64.56,0,green,220316_063620_054_j01,2022-03-16 06:36:00,20220316
4614,,,,220316_063620_055_j01,,,71.79,-66.51,0,green,220316_063620_055_j01,2022-03-16 06:36:00,20220316
4615,,,,220316_063620_056_j01,,,71.93,-68.69,0,green,220316_063620_056_j01,2022-03-16 06:36:00,20220316
4616,,,,220316_063621_057_j01,,,72.05,-71.15,0,green,220316_063621_057_j01,2022-03-16 06:36:00,20220316
4617,,,,220316_063621_058_j01,,,72.16,-73.99,140,green,220316_063621_058_j01,2022-03-16 06:36:00,20220316
4618,,,,220316_063621_059_j01,,,72.23,-77.33,659,green,220316_063621_059_j01,2022-03-16 06:36:00,20220316
4619,,,,220316_063621_060_j01,,,72.24,-81.36,261,green,220316_063621_060_j01,2022-03-16 06:36:00,20220316
4620,,,,220316_063623_061_j01,,,64.51,-33.27,0,yellow,220316_063623_061_j01,2022-03-16 06:36:00,20220316
4621,,,,220316_063624_062_j01,,,65.35,-35.37,0,green,220316_063624_062_j01,2022-03-16 06:36:00,20220316
4622,,,,220316_063624_063_j01,,,66.02,-37.23,350,yellow,220316_063624_063_j01,2022-03-16 06:36:00,20220316
4623,,,,220316_063624_064_j01,,,66.57,-38.91,1523,green,220316_063624_064_j01,2022-03-16 06:36:00,20220316
4624,,,,220316_063624_065_j01,,,67.04,-40.45,2224,green,220316_063624_065_j01,2022-03-16 06:36:00,20220316
4625,,,,220316_063624_066_j01,,,67.45,-41.88,2580,yellow,220316_063624_066_j01,2022-03-16 06:36:00,20220316
4626,,,,220316_063625_067_j01,,,67.8,-43.23,2558,yellow,220316_063625_067_j01,2022-03-16 06:36:00,20220316
4627,,,,220316_063625_068_j01,,,68.12,-44.51,2419,green,220316_063625_068_j01,2022-03-16 06:36:00,20220316
4628,,,,220316_063625_069_j01,,,68.41,-45.74,2235,yellow,220316_063625_069_j01,2022-03-16 06:36:00,20220316
4629,,,,220316_063625_070_j01,,,68.68,-46.93,1773,green,220316_063625_070_j01,2022-03-16 06:36:00,20220316
4630,,,,220316_063625_071_j01,,,68.92,-48.1,1514,green,220316_063625_071_j01,2022-03-16 06:36:00,20220316
4631,,,,220316_063626_072_j01,,,69.14,-49.24,820,yellow,220316_063626_072_j01,2022-03-16 06:36:00,20220316
4632,,,,220316_063626_073_j01,,,69.35,-50.37,280,green,220316_063626_073_j01,2022-03-16 06:36:00,20220316
4633,,,,220316_063626_074_j01,,,69.55,-51.51,61,yellow,220316_063626_074_j01,2022-03-16 06:36:00,20220316
4634,,,,220316_063626_075_j01,,,69.74,-52.65,620,green,220316_063626_075_j01,2022-03-16 06:36:00,20220316
4635,,,,220316_063626_076_j01,,,69.92,-53.8,899,green,220316_063626_076_j01,2022-03-16 06:36:00,20220316
4636,,,,220316_063627_077_j01,,,70.1,-54.98,196,green,220316_063627_077_j01,2022-03-16 06:36:00,20220316
4637,,,,220316_063627_078_j01,,,70.27,-56.2,0,yellow,220316_063627_078_j01,2022-03-16 06:36:00,20220316
4638,,,,220316_063627_079_j01,,,70.43,-57.46,0,yellow,220316_063627_079_j01,2022-03-16 06:36:00,20220316
4639,,,,220316_063627_080_j01,,,70.59,-58.78,0,yellow,220316_063627_080_j01,2022-03-16 06:36:00,20220316
4640,,,,220316_063627_081_j01,,,70.75,-60.17,0,yellow,220316_063627_081_j01,2022-03-16 06:36:00,20220316
4641,,,,220316_063628_082_j01,,,70.9,-61.65,0,green,220316_063628_082_j01,2022-03-16 06:36:00,20220316
4642,,,,220316_063628_083_j01,,,71.05,-63.25,0,yellow,220316_063628_083_j01,2022-03-16 06:36:00,20220316
4643,,,,220316_063628_084_j01,,,71.19,-64.98,0,green,220316_063628_084_j01,2022-03-16 06:36:00,20220316
4644,,,,220316_063628_085_j01,,,71.33,-66.88,0,green,220316_063628_085_j01,2022-03-16 06:36:00,20220316
4645,,,,220316_063628_086_j01,,,71.47,-69.01,0,green,220316_063628_086_j01,2022-03-16 06:36:00,20220316
4646,,,,220316_063629_087_j01,,,71.59,-71.42,88,green,220316_063629_087_j01,2022-03-16 06:36:00,20220316
4647,,,,220316_063629_088_j01,,,71.69,-74.19,331,green,220316_063629_088_j01,2022-03-16 06:36:00,20220316
4648,,,,220316_063629_089_j01,,,71.76,-77.44,598,yellow,220316_063629_089_j01,2022-03-16 06:36:00,20220316
4649,,,,220316_063629_090_j01,,,71.77,-81.38,281,yellow,220316_063629_090_j01,2022-03-16 06:36:00,20220316
4650,,,,220316_063631_091_j01,,,64.18,-34.05,0,green,220316_063631_091_j01,2022-03-16 06:36:00,20220316
4651,,,,220316_063632_092_j01,,,65.0,-36.16,0,green,220316_063632_092_j01,2022-03-16 06:36:00,20220316
4652,,,,220316_063632_093_j01,,,65.66,-38.01,224,green,220316_063632_093_j01,2022-03-16 06:36:00,20220316
4653,,,,220316_063632_094_j01,,,66.2,-39.68,1454,green,220316_063632_094_j01,2022-03-16 06:36:00,20220316
4654,,,,220316_063632_095_j01,,,66.67,-41.21,2041,green,220316_063632_095_j01,2022-03-16 06:36:00,20220316
4655,,,,220316_063632_096_j01,,,67.07,-42.64,2465,yellow,220316_063632_096_j01,2022-03-16 06:36:00,20220316
4656,,,,220316_063633_097_j01,,,67.42,-43.97,2434,yellow,220316_063633_097_j01,2022-03-16 06:36:00,20220316
4657,,,,220316_063633_098_j01,,,67.73,-45.24,2281,yellow,220316_063633_098_j01,2022-03-16 06:36:00,20220316
4658,,,,220316_063633_099_j01,,,68.02,-46.46,1911,yellow,220316_063633_099_j01,2022-03-16 06:36:00,20220316
4659,,,,220316_063633_100_j01,,,68.27,-47.64,1262,yellow,220316_063633_100_j01,2022-03-16 06:36:00,20220316
4660,,,,220316_063633_101_j01,,,68.51,-48.79,1052,green,220316_063633_101_j01,2022-03-16 06:36:00,20220316
4661,,,,220316_063634_102_j01,,,68.73,-49.92,542,yellow,220316_063634_102_j01,2022-03-16 06:36:00,20220316
4662,,,,220316_063634_103_j01,,,68.94,-51.04,97,green,220316_063634_103_j01,2022-03-16 06:36:00,20220316
4663,,,,220316_063634_104_j01,,,69.13,-52.15,0,yellow,220316_063634_104_j01,2022-03-16 06:36:00,20220316
4664,,,,220316_063634_105_j01,,,69.32,-53.28,241,green,220316_063634_105_j01,2022-03-16 06:36:00,20220316
4665,,,,220316_063634_106_j01,,,69.5,-54.41,158,yellow,220316_063634_106_j01,2022-03-16 06:36:00,20220316
4666,,,,220316_063635_107_j01,,,69.67,-55.58,5,yellow,220316_063635_107_j01,2022-03-16 06:36:00,20220316
4667,,,,220316_063635_108_j01,,,69.83,-56.77,0,yellow,220316_063635_108_j01,2022-03-16 06:36:00,20220316
4668,,,,220316_063635_109_j01,,,69.99,-58.01,0,yellow,220316_063635_109_j01,2022-03-16 06:36:00,20220316
4669,,,,220316_063635_110_j01,,,70.15,-59.3,0,yellow,220316_063635_110_j01,2022-03-16 06:36:00,20220316
4670,,,,220316_063635_111_j01,,,70.3,-60.67,0,green,220316_063635_111_j01,2022-03-16 06:36:00,20220316
4671,,,,220316_063636_112_j01,,,70.45,-62.12,0,green,220316_063636_112_j01,2022-03-16 06:36:00,20220316
4672,,,,220316_063636_113_j01,,,70.6,-63.68,0,green,220316_063636_113_j01,2022-03-16 06:36:00,20220316
4673,,,,220316_063636_114_j01,,,70.74,-65.38,0,green,220316_063636_114_j01,2022-03-16 06:36:00,20220316
4674,,,,220316_063636_115_j01,,,70.88,-67.24,0,green,220316_063636_115_j01,2022-03-16 06:36:00,20220316
4675,,,,220316_063636_116_j01,,,71.01,-69.32,5,green,220316_063636_116_j01,2022-03-16 06:36:00,20220316
4676,,,,220316_063637_117_j01,,,71.13,-71.67,392,green,220316_063637_117_j01,2022-03-16 06:36:00,20220316
4677,,,,220316_063637_118_j01,,,71.23,-74.38,505,yellow,220316_063637_118_j01,2022-03-16 06:36:00,20220316
4678,,,,220316_063637_119_j01,,,71.3,-77.55,460,yellow,220316_063637_119_j01,2022-03-16 06:36:00,20220316
4679,,,,220316_063637_120_j01,,,71.31,-81.39,203,yellow,220316_063637_120_j01,2022-03-16 06:36:00,20220316
4680,,,,220316_063639_001_j01,,,63.84,-34.81,0,green,220316_063639_001_j01,2022-03-16 06:36:00,20220316
4681,,,,220316_063640_002_j01,,,64.65,-36.92,0,yellow,220316_063640_002_j01,2022-03-16 06:36:00,20220316
4682,,,,220316_063640_003_j01,,,65.3,-38.76,6,green,220316_063640_003_j01,2022-03-16 06:36:00,20220316
4683,,,,220316_063640_004_j01,,,65.84,-40.43,1112,yellow,220316_063640_004_j01,2022-03-16 06:36:00,20220316
4684,,,,220316_063640_005_j01,,,66.29,-41.95,1960,green,220316_063640_005_j01,2022-03-16 06:36:00,20220316
4685,,,,220316_063640_006_j01,,,66.68,-43.36,2306,yellow,220316_063640_006_j01,2022-03-16 06:36:00,20220316
4686,,,,220316_063641_007_j01,,,67.03,-44.69,2294,yellow,220316_063641_007_j01,2022-03-16 06:36:00,20220316
4687,,,,220316_063641_008_j01,,,67.34,-45.95,2071,yellow,220316_063641_008_j01,2022-03-16 06:36:00,20220316
4688,,,,220316_063641_009_j01,,,67.62,-47.15,1570,yellow,220316_063641_009_j01,2022-03-16 06:36:00,20220316
4689,,,,220316_063641_010_j01,,,67.87,-48.32,1039,green,220316_063641_010_j01,2022-03-16 06:36:00,20220316
4690,,,,220316_063641_011_j01,,,68.1,-49.46,806,green,220316_063641_011_j01,2022-03-16 06:36:00,20220316
4691,,,,220316_063642_012_j01,,,68.32,-50.57,373,green,220316_063642_012_j01,2022-03-16 06:36:00,20220316
4692,,,,220316_063642_013_j01,,,68.52,-51.68,56,green,220316_063642_013_j01,2022-03-16 06:36:00,20220316
4693,,,,220316_063642_014_j01,,,68.71,-52.78,0,green,220316_063642_014_j01,2022-03-16 06:36:00,20220316
4694,,,,220316_063642_015_j01,,,68.9,-53.88,0,yellow,220316_063642_015_j01,2022-03-16 06:36:00,20220316
4695,,,,220316_063642_016_j01,,,69.07,-55.0,0,yellow,220316_063642_016_j01,2022-03-16 06:36:00,20220316
4696,,,,220316_063643_017_j01,,,69.24,-56.15,0,yellow,220316_063643_017_j01,2022-03-16 06:36:00,20220316
4697,,,,220316_063643_018_j01,,,69.4,-57.32,0,yellow,220316_063643_018_j01,2022-03-16 06:36:00,20220316
4698,,,,220316_063643_019_j01,,,69.55,-58.54,0,yellow,220316_063643_019_j01,2022-03-16 06:36:00,20220316
4699,,,,220316_063643_020_j01,,,69.71,-59.81,0,green,220316_063643_020_j01,2022-03-16 06:36:00,20220316
4700,,,,220316_063643_021_j01,,,69.86,-61.15,0,green,220316_063643_021_j01,2022-03-16 06:36:00,20220316
4701,,,,220316_063644_022_j01,,,70.0,-62.57,0,yellow,220316_063644_022_j01,2022-03-16 06:36:00,20220316
4702,,,,220316_063644_023_j01,,,70.14,-64.1,0,yellow,220316_063644_023_j01,2022-03-16 06:36:00,20220316
4703,,,,220316_063644_024_j01,,,70.28,-65.76,0,green,220316_063644_024_j01,2022-03-16 06:36:00,20220316
4704,,,,220316_063644_025_j01,,,70.42,-67.59,13,green,220316_063644_025_j01,2022-03-16 06:36:00,20220316
4705,,,,220316_063644_026_j01,,,70.55,-69.62,330,green,220316_063644_026_j01,2022-03-16 06:36:00,20220316
4706,,,,220316_063645_027_j01,,,70.66,-71.92,704,yellow,220316_063645_027_j01,2022-03-16 06:36:00,20220316
4707,,,,220316_063645_028_j01,,,70.76,-74.56,603,yellow,220316_063645_028_j01,2022-03-16 06:36:00,20220316
4708,,,,220316_063645_029_j01,,,70.83,-77.66,329,yellow,220316_063645_029_j01,2022-03-16 06:36:00,20220316
4709,,,,220316_063645_030_j01,,,70.84,-81.41,140,yellow,220316_063645_030_j01,2022-03-16 06:36:00,20220316
4710,,,,220316_063647_031_j01,,,63.5,-35.56,0,yellow,220316_063647_031_j01,2022-03-16 06:36:00,20220316
4711,,,,220316_063648_032_j01,,,64.3,-37.66,0,green,220316_063648_032_j01,2022-03-16 06:36:00,20220316
4712,,,,220316_063648_033_j01,,,64.94,-39.5,61,green,220316_063648_033_j01,2022-03-16 06:36:00,20220316
4713,,,,220316_063648_034_j01,,,65.46,-41.15,1201,green,220316_063648_034_j01,2022-03-16 06:36:00,20220316
4714,,,,220316_063648_035_j01,,,65.91,-42.67,2222,yellow,220316_063648_035_j01,2022-03-16 06:36:00,20220316
4715,,,,220316_063648_036_j01,,,66.3,-44.07,2395,yellow,220316_063648_036_j01,2022-03-16 06:36:00,20220316
4716,,,,220316_063649_037_j01,,,66.64,-45.39,2211,green,220316_063649_037_j01,2022-03-16 06:36:00,20220316
4717,,,,220316_063649_038_j01,,,66.94,-46.63,1963,yellow,220316_063649_038_j01,2022-03-16 06:36:00,20220316
4718,,,,220316_063649_039_j01,,,67.21,-47.83,1456,yellow,220316_063649_039_j01,2022-03-16 06:36:00,20220316
4719,,,,220316_063649_040_j01,,,67.46,-48.98,944,green,220316_063649_040_j01,2022-03-16 06:36:00,20220316
4720,,,,220316_063649_041_j01,,,67.69,-50.1,398,green,220316_063649_041_j01,2022-03-16 06:36:00,20220316
4721,,,,220316_063650_042_j01,,,67.9,-51.2,113,green,220316_063650_042_j01,2022-03-16 06:36:00,20220316
4722,,,,220316_063650_043_j01,,,68.1,-52.29,62,green,220316_063650_043_j01,2022-03-16 06:36:00,20220316
4723,,,,220316_063650_044_j01,,,68.29,-53.38,0,green,220316_063650_044_j01,2022-03-16 06:36:00,20220316
4724,,,,220316_063650_045_j01,,,68.47,-54.47,0,yellow,220316_063650_045_j01,2022-03-16 06:36:00,20220316
4725,,,,220316_063650_046_j01,,,68.64,-55.57,0,yellow,220316_063650_046_j01,2022-03-16 06:36:00,20220316
4726,,,,220316_063651_047_j01,,,68.8,-56.7,0,yellow,220316_063651_047_j01,2022-03-16 06:36:00,20220316
4727,,,,220316_063651_048_j01,,,68.96,-57.85,0,yellow,220316_063651_048_j01,2022-03-16 06:36:00,20220316
4728,,,,220316_063651_049_j01,,,69.11,-59.05,0,yellow,220316_063651_049_j01,2022-03-16 06:36:00,20220316
4729,,,,220316_063651_050_j01,,,69.26,-60.29,0,green,220316_063651_050_j01,2022-03-16 06:36:00,20220316
4730,,,,220316_063651_051_j01,,,69.41,-61.61,0,green,220316_063651_051_j01,2022-03-16 06:36:00,20220316
4731,,,,220316_063652_052_j01,,,69.55,-63.01,0,green,220316_063652_052_j01,2022-03-16 06:36:00,20220316
4732,,,,220316_063652_053_j01,,,69.69,-64.51,0,green,220316_063652_053_j01,2022-03-16 06:36:00,20220316
4733,,,,220316_063652_054_j01,,,69.83,-66.13,0,green,220316_063652_054_j01,2022-03-16 06:36:00,20220316
4734,,,,220316_063652_055_j01,,,69.96,-67.92,121,green,220316_063652_055_j01,2022-03-16 06:36:00,20220316
4735,,,,220316_063652_056_j01,,,70.08,-69.91,645,green,220316_063652_056_j01,2022-03-16 06:36:00,20220316
4736,,,,220316_063653_057_j01,,,70.2,-72.16,576,yellow,220316_063653_057_j01,2022-03-16 06:36:00,20220316
4737,,,,220316_063653_058_j01,,,70.3,-74.74,561,yellow,220316_063653_058_j01,2022-03-16 06:36:00,20220316
4738,,,,220316_063653_059_j01,,,70.36,-77.77,173,yellow,220316_063653_059_j01,2022-03-16 06:36:00,20220316
4739,,,,220316_063653_060_j01,,,70.38,-81.43,112,yellow,220316_063653_060_j01,2022-03-16 06:36:00,20220316
4740,,,,220316_063655_061_j01,,,63.15,-36.29,0,yellow,220316_063655_061_j01,2022-03-16 06:36:00,20220316
4741,,,,220316_063656_062_j01,,,63.94,-38.38,0,green,220316_063656_062_j01,2022-03-16 06:36:00,20220316
4742,,,,220316_063656_063_j01,,,64.57,-40.21,152,yellow,220316_063656_063_j01,2022-03-16 06:36:00,20220316
4743,,,,220316_063656_064_j01,,,65.09,-41.86,1392,yellow,220316_063656_064_j01,2022-03-16 06:36:00,20220316
4744,,,,220316_063656_065_j01,,,65.53,-43.36,2340,yellow,220316_063656_065_j01,2022-03-16 06:36:00,20220316
4745,,,,220316_063656_066_j01,,,65.91,-44.76,2600,yellow,220316_063656_066_j01,2022-03-16 06:36:00,20220316
4746,,,,220316_063657_067_j01,,,66.24,-46.06,2171,yellow,220316_063657_067_j01,2022-03-16 06:36:00,20220316
4747,,,,220316_063657_068_j01,,,66.54,-47.3,1785,green,220316_063657_068_j01,2022-03-16 06:36:00,20220316
4748,,,,220316_063657_069_j01,,,66.81,-48.48,1332,green,220316_063657_069_j01,2022-03-16 06:36:00,20220316
4749,,,,220316_063657_070_j01,,,67.05,-49.62,595,green,220316_063657_070_j01,2022-03-16 06:36:00,20220316
4750,,,,220316_063657_071_j01,,,67.28,-50.73,336,yellow,220316_063657_071_j01,2022-03-16 06:36:00,20220316
4751,,,,220316_063658_072_j01,,,67.49,-51.81,280,green,220316_063658_072_j01,2022-03-16 06:36:00,20220316
4752,,,,220316_063658_073_j01,,,67.68,-52.89,174,yellow,220316_063658_073_j01,2022-03-16 06:36:00,20220316
4753,,,,220316_063658_074_j01,,,67.87,-53.96,0,green,220316_063658_074_j01,2022-03-16 06:36:00,20220316
4754,,,,220316_063658_075_j01,,,68.04,-55.03,0,yellow,220316_063658_075_j01,2022-03-16 06:36:00,20220316
4755,,,,220316_063658_076_j01,,,68.21,-56.12,0,green,220316_063658_076_j01,2022-03-16 06:36:00,20220316
4756,,,,220316_063659_077_j01,,,68.37,-57.23,0,yellow,220316_063659_077_j01,2022-03-16 06:36:00,20220316
4757,,,,220316_063659_078_j01,,,68.52,-58.36,0,yellow,220316_063659_078_j01,2022-03-16 06:36:00,20220316
4758,,,,220316_063659_079_j01,,,68.67,-59.54,0,green,220316_063659_079_j01,2022-03-16 06:36:00,20220316
4759,,,,220316_063659_080_j01,,,68.82,-60.76,0,green,220316_063659_080_j01,2022-03-16 06:36:00,20220316
4760,,,,220316_063659_081_j01,,,68.96,-62.05,0,green,220316_063659_081_j01,2022-03-16 06:36:00,20220316
4761,,,,220316_063700_082_j01,,,69.1,-63.42,0,green,220316_063700_082_j01,2022-03-16 06:37:00,20220316
4762,,,,220316_063700_083_j01,,,69.24,-64.89,0,green,220316_063700_083_j01,2022-03-16 06:37:00,20220316
4763,,,,220316_063700_084_j01,,,69.37,-66.49,18,green,220316_063700_084_j01,2022-03-16 06:37:00,20220316
4764,,,,220316_063700_085_j01,,,69.5,-68.24,373,green,220316_063700_085_j01,2022-03-16 06:37:00,20220316
4765,,,,220316_063700_086_j01,,,69.62,-70.19,654,yellow,220316_063700_086_j01,2022-03-16 06:37:00,20220316
4766,,,,220316_063701_087_j01,,,69.73,-72.39,591,yellow,220316_063701_087_j01,2022-03-16 06:37:00,20220316
4767,,,,220316_063701_088_j01,,,69.83,-74.91,356,green,220316_063701_088_j01,2022-03-16 06:37:00,20220316
4768,,,,220316_063701_089_j01,,,69.9,-77.87,69,green,220316_063701_089_j01,2022-03-16 06:37:00,20220316
4769,,,,220316_063701_090_j01,,,69.91,-81.46,41,green,220316_063701_090_j01,2022-03-16 06:37:00,20220316
4770,,,,220316_063703_091_j01,,,62.8,-37.0,0,yellow,220316_063703_091_j01,2022-03-16 06:37:00,20220316
4771,,,,220316_063704_092_j01,,,63.58,-39.08,0,green,220316_063704_092_j01,2022-03-16 06:37:00,20220316
4772,,,,220316_063704_093_j01,,,64.2,-40.91,391,green,220316_063704_093_j01,2022-03-16 06:37:00,20220316
4773,,,,220316_063704_094_j01,,,64.71,-42.55,2002,green,220316_063704_094_j01,2022-03-16 06:37:00,20220316
4774,,,,220316_063704_095_j01,,,65.14,-44.04,2494,yellow,220316_063704_095_j01,2022-03-16 06:37:00,20220316
4775,,,,220316_063704_096_j01,,,65.52,-45.42,2565,yellow,220316_063704_096_j01,2022-03-16 06:37:00,20220316
4776,,,,220316_063705_097_j01,,,65.85,-46.72,2187,yellow,220316_063705_097_j01,2022-03-16 06:37:00,20220316
4777,,,,220316_063705_098_j01,,,66.14,-47.94,1756,yellow,220316_063705_098_j01,2022-03-16 06:37:00,20220316
4778,,,,220316_063705_099_j01,,,66.4,-49.11,1033,green,220316_063705_099_j01,2022-03-16 06:37:00,20220316
4779,,,,220316_063705_100_j01,,,66.64,-50.23,510,green,220316_063705_100_j01,2022-03-16 06:37:00,20220316
4780,,,,220316_063705_101_j01,,,66.86,-51.33,259,green,220316_063705_101_j01,2022-03-16 06:37:00,20220316
4781,,,,220316_063706_102_j01,,,67.07,-52.4,487,green,220316_063706_102_j01,2022-03-16 06:37:00,20220316
4782,,,,220316_063706_103_j01,,,67.26,-53.46,324,yellow,220316_063706_103_j01,2022-03-16 06:37:00,20220316
4783,,,,220316_063706_104_j01,,,67.44,-54.52,0,yellow,220316_063706_104_j01,2022-03-16 06:37:00,20220316
4784,,,,220316_063706_105_j01,,,67.61,-55.58,0,yellow,220316_063706_105_j01,2022-03-16 06:37:00,20220316
4785,,,,220316_063706_106_j01,,,67.77,-56.65,0,yellow,220316_063706_106_j01,2022-03-16 06:37:00,20220316
4786,,,,220316_063707_107_j01,,,67.93,-57.74,0,yellow,220316_063707_107_j01,2022-03-16 06:37:00,20220316
